buildingID,UnitID,verticalPos,formFactor,floorArea,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,T_heating,NumberOfPeople,LPD,EPD,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,SHGC,Infiltration,COP_boiler,COP_cooling,Q_heating,heating_Ideal loads (kWh/m2),cooling_Ideal loads (kWh/m2),CoolEnUse (kWh/m2)
39_8,39_8_4_1_res,2,0.501,82.9,1.180101,0.24,0.0,0.0,0.24,84.7,0.0,0.0,88.54,22.03,0.033,8.971,6.494,0.555,2.115,0.511,0.0,1.866,1.656,0.7808,0.00035,0.9,2.86,48.806156,43.925541,67.162581,23.48342
39_9,39_9_0_0_res,0,0.187,65.8,1.35527,0.25,0.25,0.0,0.0,35.75,43.88,0.0,0.0,22.26,0.014,7.711,7.266,0.231,2.111,0.0,0.705,2.039,1.548,0.5759,0.00032,0.9,2.84,34.46977,31.022793,28.345097,9.980668
39_9,39_9_0_1_res,0,0.187,65.8,1.35527,0.0,0.25,0.25,0.0,0.0,44.7,34.52,0.0,20.8,0.032,4.212,3.097,0.231,2.111,0.0,0.705,2.039,1.548,0.5759,0.00032,0.9,3.0,29.676431,26.708788,16.112772,5.370924
39_9,39_9_0_2_res,0,0.187,131.5,0.677635,0.25,0.0,0.25,0.25,36.16,0.0,32.59,42.03,20.79,0.007,10.872,5.467,0.231,2.111,0.0,0.705,2.039,1.548,0.5759,0.00032,0.9,2.81,22.280133,20.05212,16.927183,6.023909
39_9,39_9_1_0_res,1,0.187,65.8,1.35527,0.25,0.25,0.0,0.0,41.31,50.4,0.0,0.0,20.99,0.033,6.915,7.348,0.231,2.111,0.0,0.0,2.039,1.548,0.5759,0.00032,0.9,2.76,16.628134,14.96532,42.670415,15.460295
39_9,39_9_1_1_res,1,0.187,65.8,1.35527,0.0,0.25,0.25,0.0,0.0,51.35,40.39,0.0,20.4,0.051,10.041,4.169,0.231,2.111,0.0,0.0,2.039,1.548,0.5759,0.00032,0.9,2.95,14.269526,12.842573,34.99479,11.862641
39_9,39_9_1_2_res,1,0.187,131.5,0.677635,0.25,0.0,0.25,0.25,41.58,0.0,38.38,48.41,22.02,0.048,4.756,2.746,0.231,2.111,0.0,0.0,2.039,1.548,0.5759,0.00032,0.9,2.42,33.502245,30.152021,16.984037,7.018197
39_9,39_9_2_0_res,1,0.187,131.5,0.677635,0.25,0.0,0.25,0.25,48.87,0.0,46.08,56.75,22.43,0.038,3.708,6.789,0.231,2.111,0.0,0.0,2.039,1.548,0.5759,0.00032,0.9,2.61,28.717707,25.845937,35.914228,13.760241
39_9,39_9_2_1_res,1,0.187,131.5,1.35527,0.25,0.25,0.25,0.0,48.66,60.19,48.01,0.0,22.0,0.02,7.03,6.302,0.231,2.111,0.0,0.0,2.039,1.548,0.5759,0.00032,0.9,2.9,25.839238,23.255314,40.530507,13.976037
39_9,39_9_3_0_res,1,0.187,131.5,0.677635,0.25,0.0,0.25,0.25,58.63,0.0,56.38,67.62,22.39,0.055,4.64,4.596,0.231,2.111,0.0,0.0,2.039,1.548,0.5759,0.00032,0.9,2.75,32.068837,28.861954,30.498329,11.090302
39_9,39_9_3_1_res,1,0.187,131.5,0.677635,0.25,0.25,0.25,0.0,58.36,70.89,58.15,0.0,23.0,0.02,8.508,7.003,0.231,2.111,0.0,0.0,2.039,1.548,0.5759,0.00032,0.9,3.45,35.812595,32.231336,39.090838,11.330678
39_9,39_9_4_0_res,2,0.52,131.5,0.677635,0.25,0.0,0.25,0.25,73.21,0.0,71.91,81.72,20.39,0.023,11.247,6.386,0.231,2.111,0.803,0.0,2.039,1.548,0.5759,0.00032,0.9,3.25,46.31743,41.685687,68.676458,21.131218
39_9,39_9_4_1_res,2,0.52,131.5,0.677635,0.25,0.25,0.25,0.0,73.0,83.72,73.01,0.0,22.51,0.036,8.375,1.862,0.231,2.111,0.803,0.0,2.039,1.548,0.5759,0.00032,0.9,3.04,81.475688,73.32812,53.172319,17.490894
39_10,39_10_0_0_res,0,0.15,109.3,0.804858,0.22,0.22,0.0,0.0,36.81,49.61,0.0,0.0,21.03,0.034,3.398,3.793,1.213,2.913,0.0,0.561,2.828,1.408,0.6592,0.00031,0.86,2.74,39.61533,34.069184,27.734411,10.122048
39_10,39_10_0_1_res,0,0.15,109.3,0.804858,0.22,0.0,0.0,0.22,34.7,0.0,0.0,44.61,20.3,0.049,9.825,3.564,1.213,2.913,0.0,0.561,2.828,1.408,0.6592,0.00031,0.86,3.3,25.072915,21.562707,25.459226,7.714917
39_10,39_10_1_0_res,1,0.15,109.3,0.804858,0.22,0.22,0.0,0.0,42.58,56.14,0.0,0.0,21.32,0.06,10.178,2.142,1.213,2.913,0.0,0.0,2.828,1.408,0.6592,0.00031,0.86,2.49,31.595434,27.172073,25.38883,10.196317
39_10,39_10_1_1_res,1,0.15,109.3,0.804858,0.22,0.0,0.0,0.22,40.38,0.0,0.0,50.68,20.35,0.018,3.603,4.781,1.213,2.913,0.0,0.0,2.828,1.408,0.6592,0.00031,0.86,2.53,33.68405,28.968283,27.148769,10.730739
39_10,39_10_2_0_res,1,0.15,109.3,0.804858,0.22,0.0,0.0,0.22,47.98,0.0,0.0,58.56,20.14,0.046,2.912,5.529,1.213,2.913,0.0,0.0,2.828,1.408,0.6592,0.00031,0.86,2.9,23.323751,20.058426,39.369246,13.575602
39_10,39_10_2_1_res,1,0.15,109.3,0.804858,0.22,0.22,0.0,0.0,49.94,64.23,0.0,0.0,20.28,0.046,10.429,5.194,1.213,2.913,0.0,0.0,2.828,1.408,0.6592,0.00031,0.86,2.73,17.904164,15.397581,49.289722,18.054843
39_10,39_10_3_0_res,1,0.15,109.3,0.804858,0.22,0.0,0.0,0.22,58.03,0.0,0.0,69.17,22.65,0.016,4.198,2.167,1.213,2.913,0.0,0.0,2.828,1.408,0.6592,0.00031,0.86,3.22,62.326093,53.60044,33.660688,10.45363
39_10,39_10_3_1_res,1,0.15,109.3,0.804858,0.22,0.22,0.0,0.0,59.56,74.08,0.0,0.0,22.94,0.045,2.824,3.892,1.213,2.913,0.0,0.0,2.828,1.408,0.6592,0.00031,0.86,2.9,53.753897,46.228352,37.859516,13.055006
39_10,39_10_4_0_res,2,0.483,109.3,0.804858,0.22,0.22,0.0,0.0,74.09,85.71,0.0,0.0,22.9,0.036,11.669,7.862,1.213,2.913,0.767,0.0,2.828,1.408,0.6592,0.00031,0.86,3.09,75.051897,64.544631,72.0087,23.303786
39_10,39_10_4_1_res,2,0.483,109.3,0.804858,0.22,0.0,0.0,0.22,73.16,0.0,0.0,82.56,21.76,0.06,9.006,4.478,1.213,2.913,0.767,0.0,2.828,1.408,0.6592,0.00031,0.86,3.48,66.241049,56.967302,72.755364,20.906714
39_11,39_11_0_0_res,0,0.189,81.3,1.096402,0.0,0.0,0.15,0.15,0.0,0.0,34.25,47.95,20.4,0.066,6.04,3.264,1.237,2.897,0.0,0.583,2.373,1.505,0.4132,0.00043,0.92,3.11,29.875434,27.485399,19.628539,6.311427
39_11,39_11_0_1_res,0,0.189,81.3,1.096402,0.0,0.15,0.15,0.0,0.0,45.06,33.37,0.0,21.19,0.025,8.526,6.423,1.237,2.897,0.0,0.583,2.373,1.505,0.4132,0.00043,0.92,2.51,36.301046,33.396963,25.067264,9.986958
39_11,39_11_1_0_res,1,0.189,81.3,1.096402,0.0,0.0,0.15,0.15,0.0,0.0,39.28,53.71,21.41,0.027,3.89,4.587,1.237,2.897,0.0,0.0,2.373,1.505,0.4132,0.00043,0.92,3.41,45.585228,41.938409,20.865987,6.119058
39_11,39_11_1_1_res,1,0.189,81.3,1.096402,0.0,0.15,0.15,0.0,0.0,51.14,37.98,0.0,21.38,0.06,7.763,3.972,1.237,2.897,0.0,0.0,2.373,1.505,0.4132,0.00043,0.92,2.89,35.148321,32.336455,34.402823,11.904091
39_11,39_11_2_0_res,1,0.189,162.6,1.096402,0.0,0.15,0.15,0.15,0.0,59.05,43.49,60.98,21.98,0.011,11.515,3.515,1.237,2.897,0.0,0.0,2.373,1.505,0.4132,0.00043,0.92,2.88,47.022516,43.260714,36.172009,12.559725
39_11,39_11_3_0_res,1,0.189,162.6,2.192804,0.0,0.15,0.15,0.15,0.0,69.12,51.29,71.05,20.78,0.05,5.789,4.076,1.237,2.897,0.0,0.0,2.373,1.505,0.4132,0.00043,0.92,3.39,31.906284,29.353781,29.341215,8.655226
39_11,39_11_4_0_res,2,0.522,162.6,2.192804,0.0,0.15,0.15,0.15,0.0,82.56,64.41,83.7,22.29,0.017,9.136,5.553,1.237,2.897,0.308,0.0,2.373,1.505,0.4132,0.00043,0.92,2.72,81.072593,74.586786,39.67742,14.587287
39_12,39_12_0_0_res,0,0.159,71.9,1.220544,0.33,0.33,0.0,0.0,35.63,51.29,0.0,0.0,21.16,0.023,3.014,4.526,0.467,2.637,0.0,1.147,2.177,1.493,0.4299,0.00047,0.82,2.94,57.910858,47.486903,20.849218,7.091571
39_12,39_12_0_1_res,0,0.159,71.9,1.220544,0.0,0.33,0.33,0.0,0.0,50.45,36.95,0.0,21.27,0.023,6.917,4.199,0.467,2.637,0.0,1.147,2.177,1.493,0.4299,0.00047,0.82,3.04,51.253619,42.027968,16.98862,5.588362
39_12,39_12_1_0_res,1,0.159,71.9,1.220544,0.33,0.33,0.0,0.0,41.17,57.84,0.0,0.0,22.8,0.02,4.603,4.21,0.467,2.637,0.0,0.0,2.177,1.493,0.4299,0.00047,0.82,3.43,51.37611,42.128411,19.345005,5.639943
39_12,39_12_1_1_res,1,0.159,71.9,1.220544,0.0,0.33,0.33,0.0,0.0,56.83,43.01,0.0,21.08,0.028,7.046,3.303,0.467,2.637,0.0,0.0,2.177,1.493,0.4299,0.00047,0.82,2.78,72.964738,59.831085,33.2154,11.947986
39_12,39_12_1_2_res,1,0.159,143.8,0.610272,0.33,0.0,0.33,0.33,36.57,0.0,42.74,51.56,22.63,0.011,11.602,7.66,0.467,2.637,0.0,0.0,2.177,1.493,0.4299,0.00047,0.82,2.55,26.354493,21.610684,42.792071,16.781204
39_12,39_12_2_0_res,1,0.159,143.8,0.610272,0.33,0.0,0.33,0.33,43.02,0.0,50.64,60.34,20.35,0.025,7.359,1.87,0.467,2.637,0.0,0.0,2.177,1.493,0.4299,0.00047,0.82,2.79,52.291411,42.878957,34.905203,12.510825
39_12,39_12_2_1_res,1,0.159,143.8,1.220544,0.33,0.33,0.33,0.0,48.05,65.91,50.72,0.0,20.98,0.017,10.426,2.641,0.467,2.637,0.0,0.0,2.177,1.493,0.4299,0.00047,0.82,2.49,37.172926,30.481799,40.306269,16.187257
39_12,39_12_3_0_res,1,0.159,143.8,0.610272,0.33,0.0,0.33,0.33,51.88,0.0,61.04,72.02,20.41,0.014,3.374,2.432,0.467,2.637,0.0,0.0,2.177,1.493,0.4299,0.00047,0.82,2.69,66.765595,54.747788,34.054854,12.659797
39_12,39_12_3_1_res,1,0.159,143.8,0.610272,0.33,0.33,0.33,0.0,56.73,76.22,61.54,0.0,21.58,0.008,11.122,3.659,0.467,2.637,0.0,0.0,2.177,1.493,0.4299,0.00047,0.82,3.03,45.754688,37.518844,44.176433,14.579681
39_12,39_12_4_0_res,2,0.492,143.8,0.610272,0.33,0.0,0.33,0.33,67.65,0.0,77.66,86.35,20.76,0.021,6.285,3.882,0.467,2.637,2.923,0.0,2.177,1.493,0.4299,0.00047,0.82,2.57,168.857008,138.462747,99.420612,38.685063
39_12,39_12_4_1_res,2,0.492,143.8,0.610272,0.33,0.33,0.33,0.0,71.21,88.37,78.12,0.0,21.94,0.021,3.483,6.193,0.467,2.637,2.923,0.0,2.177,1.493,0.4299,0.00047,0.82,3.06,149.229056,122.367826,99.447362,32.499138
39_13,39_13_0_0_res,0,0.188,75.2,1.190455,0.19,0.19,0.0,0.0,37.49,47.59,0.0,0.0,22.18,0.019,6.34,2.025,1.528,2.908,0.0,2.387,1.832,1.849,0.7542,0.00035,0.88,3.17,78.450748,69.036658,10.049623,3.170228
39_13,39_13_0_1_res,0,0.188,75.2,1.190455,0.0,0.19,0.19,0.0,0.0,48.67,36.91,0.0,21.88,0.042,11.23,5.249,1.528,2.908,0.0,2.387,1.832,1.849,0.7542,0.00035,0.88,2.68,47.233605,41.565572,26.020899,9.709291
39_13,39_13_0_2_res,0,0.188,150.4,0.595227,0.19,0.0,0.19,0.19,36.88,0.0,36.07,46.62,21.34,0.026,9.357,3.233,1.528,2.908,0.0,2.387,1.832,1.849,0.7542,0.00035,0.88,2.59,51.913217,45.683631,19.261179,7.436749
39_13,39_13_1_0_res,1,0.188,75.2,1.190455,0.19,0.19,0.0,0.0,43.63,54.44,0.0,0.0,21.28,0.028,10.639,3.222,1.528,2.908,0.0,0.0,1.832,1.849,0.7542,0.00035,0.88,3.09,40.509025,35.647942,25.41947,8.226366
39_13,39_13_1_1_res,1,0.188,75.2,1.190455,0.0,0.19,0.19,0.0,0.0,55.51,43.38,0.0,22.1,0.045,8.628,5.374,1.528,2.908,0.0,0.0,1.832,1.849,0.7542,0.00035,0.88,2.55,44.200761,38.89667,41.973055,16.460021
39_13,39_13_1_2_res,1,0.188,150.4,0.595227,0.19,0.0,0.19,0.19,43.26,0.0,42.68,54.1,20.79,0.066,3.144,6.764,1.528,2.908,0.0,0.0,1.832,1.849,0.7542,0.00035,0.88,2.65,29.685008,26.122807,44.18594,16.673939
39_13,39_13_2_0_res,1,0.188,150.4,0.595227,0.19,0.0,0.19,0.19,51.31,0.0,50.99,63.29,21.9,0.021,3.743,5.686,1.528,2.908,0.0,0.0,1.832,1.849,0.7542,0.00035,0.88,3.22,50.480296,44.42266,50.525148,15.69104
39_13,39_13_2_1_res,1,0.188,150.4,1.190455,0.19,0.19,0.19,0.0,51.84,65.13,51.73,0.0,22.41,0.033,11.26,7.232,1.528,2.908,0.0,0.0,1.832,1.849,0.7542,0.00035,0.88,3.46,39.004373,34.323849,38.73725,11.195737
39_13,39_13_3_0_res,1,0.188,150.4,0.595227,0.19,0.0,0.19,0.19,62.66,0.0,62.47,75.01,22.55,0.013,3.356,6.225,1.528,2.908,0.0,0.0,1.832,1.849,0.7542,0.00035,0.88,2.78,58.093433,51.122221,46.279517,16.647308
39_13,39_13_3_1_res,1,0.188,150.4,0.595227,0.19,0.19,0.19,0.0,62.88,76.43,63.04,0.0,22.79,0.048,3.91,7.033,1.528,2.908,0.0,0.0,1.832,1.849,0.7542,0.00035,0.88,3.43,50.88627,44.779918,54.584377,15.913813
39_13,39_13_4_0_res,2,0.521,150.4,0.595227,0.19,0.0,0.19,0.19,80.52,0.0,80.31,88.76,22.8,0.03,6.735,5.541,1.528,2.908,0.617,0.0,1.832,1.849,0.7542,0.00035,0.88,3.07,93.043323,81.878124,75.529941,24.602587
39_13,39_13_4_1_res,2,0.521,150.4,0.595227,0.19,0.19,0.19,0.0,80.31,89.45,80.47,0.0,22.4,0.057,3.181,1.95,1.528,2.908,0.617,0.0,1.832,1.849,0.7542,0.00035,0.88,3.31,97.119656,85.465298,61.295886,18.518395
40_0,40_0_0_0_res,0,0.177,168.4,0.870404,0.22,0.0,0.22,0.22,53.26,0.0,57.58,51.95,21.58,0.049,11.517,2.106,1.413,2.713,0.0,0.308,1.884,1.56,0.4331,0.00037,0.82,2.55,44.453605,36.451956,40.059524,15.709617
40_0,40_0_0_1_res,0,0.177,168.4,0.870404,0.22,0.22,0.22,0.0,57.4,61.38,60.01,0.0,21.48,0.033,10.544,6.337,1.413,2.713,0.0,0.308,1.884,1.56,0.4331,0.00037,0.82,3.41,37.89775,31.076155,31.34673,9.19259
40_0,40_0_1_0_res,1,0.177,168.4,0.870404,0.22,0.0,0.22,0.22,60.79,0.0,64.39,58.61,21.03,0.042,11.721,4.474,1.413,2.713,0.0,0.0,1.884,1.56,0.4331,0.00037,0.82,3.49,33.394535,27.383518,42.02738,12.042229
40_0,40_0_1_1_res,1,0.177,168.4,0.870404,0.22,0.22,0.22,0.0,64.76,68.11,66.79,0.0,21.67,0.017,8.057,4.209,1.413,2.713,0.0,0.0,1.884,1.56,0.4331,0.00037,0.82,2.98,49.045644,40.217428,32.380336,10.865885
40_0,40_0_2_0_res,1,0.177,168.4,0.870404,0.22,0.0,0.22,0.22,69.44,0.0,72.47,67.1,20.42,0.06,9.147,5.792,1.413,2.713,0.0,0.0,1.884,1.56,0.4331,0.00037,0.82,2.56,23.712023,19.443859,31.603119,12.344968
40_0,40_0_2_1_res,1,0.177,168.4,0.870404,0.22,0.22,0.22,0.0,72.79,75.73,74.38,0.0,22.46,0.025,7.835,5.039,1.413,2.713,0.0,0.0,1.884,1.56,0.4331,0.00037,0.82,3.24,53.283678,43.692616,32.831984,10.133328
40_0,40_0_3_0_res,1,0.177,336.8,0.870404,0.22,0.22,0.22,0.22,81.22,84.27,82.62,77.58,22.61,0.016,6.146,4.768,1.413,2.713,0.0,0.0,1.884,1.56,0.4331,0.00037,0.82,3.1,61.196312,50.180976,44.663801,14.407678
40_0,40_0_4_0_res,2,0.51,336.8,1.740808,0.22,0.22,0.22,0.22,92.06,93.07,92.5,89.93,21.09,0.051,7.556,5.454,1.413,2.713,0.346,0.0,1.884,1.56,0.4331,0.00037,0.82,3.2,62.92838,51.601272,52.918227,16.536946
40_1,40_1_0_0_res,0,0.152,127.4,1.015146,0.0,0.14,0.14,0.0,0.0,48.47,53.85,0.0,20.11,0.014,9.264,7.513,0.517,2.097,0.0,1.943,2.658,1.511,0.3441,0.00047,0.89,2.43,14.174351,12.615172,15.727828,6.472357
40_1,40_1_0_1_res,0,0.152,127.4,1.015146,0.0,0.0,0.14,0.14,0.0,0.0,48.93,47.67,22.87,0.059,3.995,5.042,0.517,2.097,0.0,1.943,2.658,1.511,0.3441,0.00047,0.89,3.28,44.869222,39.933607,4.08316,1.244866
40_1,40_1_1_0_res,1,0.152,127.4,1.015146,0.0,0.14,0.14,0.0,0.0,55.5,61.27,0.0,22.18,0.049,3.604,2.929,0.517,2.097,0.0,0.0,2.658,1.511,0.3441,0.00047,0.89,2.95,33.422315,29.74586,19.450464,6.593378
40_1,40_1_1_1_res,1,0.152,127.4,1.015146,0.0,0.0,0.14,0.14,0.0,0.0,56.91,55.01,22.01,0.027,7.432,4.583,0.517,2.097,0.0,0.0,2.658,1.511,0.3441,0.00047,0.89,3.2,25.114149,22.351593,31.541388,9.856684
40_1,40_1_2_0_res,1,0.152,127.4,1.015146,0.0,0.0,0.14,0.14,0.0,0.0,66.72,64.14,21.71,0.023,9.53,4.013,0.517,2.097,0.0,0.0,2.658,1.511,0.3441,0.00047,0.89,3.47,22.169704,19.731037,28.322178,8.162011
40_1,40_1_2_1_res,1,0.152,127.4,1.015146,0.0,0.14,0.14,0.0,0.0,64.51,70.03,0.0,21.08,0.034,9.25,6.106,0.517,2.097,0.0,0.0,2.658,1.511,0.3441,0.00047,0.89,3.04,13.59388,12.098553,35.256646,11.597581
40_1,40_1_3_0_res,1,0.152,127.4,1.015146,0.0,0.0,0.14,0.14,0.0,0.0,77.97,75.9,22.18,0.053,6.031,5.207,0.517,2.097,0.0,0.0,2.658,1.511,0.3441,0.00047,0.89,2.85,26.217219,23.333325,40.23183,14.116431
40_1,40_1_3_1_res,1,0.152,127.4,1.015146,0.0,0.14,0.14,0.0,0.0,75.87,80.31,0.0,22.67,0.066,7.027,5.105,0.517,2.097,0.0,0.0,2.658,1.511,0.3441,0.00047,0.89,3.0,27.648087,24.606797,31.348418,10.449473
40_2,40_2_0_0_res,0,0.07,96.1,1.351814,0.0,0.0,0.0,0.2,0.0,0.0,0.0,48.4,22.2,0.061,6.842,4.02,0.676,2.526,0.0,0.337,2.263,2.03,0.5749,0.00029,0.9,2.87,11.903868,10.713481,22.064694,7.688047
40_2,40_2_0_1_res,0,0.07,96.1,1.351814,0.0,0.2,0.0,0.0,0.0,47.51,0.0,0.0,20.81,0.055,2.744,3.871,0.676,2.526,0.0,0.337,2.263,2.03,0.5749,0.00029,0.9,3.04,8.682461,7.814215,16.866763,5.548277
40_2,40_2_1_0_res,1,0.07,96.1,1.351814,0.0,0.0,0.0,0.2,0.0,0.0,0.0,55.73,22.16,0.051,7.411,2.889,0.676,2.526,0.0,0.0,2.263,2.03,0.5749,0.00029,0.9,3.18,12.135929,10.922336,22.576281,7.09946
40_2,40_2_1_1_res,1,0.07,96.1,1.351814,0.0,0.2,0.0,0.0,0.0,55.01,0.0,0.0,22.69,0.009,9.936,6.599,0.676,2.526,0.0,0.0,2.263,2.03,0.5749,0.00029,0.9,2.51,16.076772,14.469095,29.327514,11.684269
40_2,40_2_2_0_res,1,0.07,96.1,1.351814,0.0,0.0,0.0,0.2,0.0,0.0,0.0,64.9,22.56,0.008,2.863,2.32,0.676,2.526,0.0,0.0,2.263,2.03,0.5749,0.00029,0.9,2.6,28.179365,25.361429,21.867568,8.410603
40_2,40_2_2_1_res,1,0.07,96.1,1.351814,0.0,0.2,0.0,0.0,0.0,64.33,0.0,0.0,20.01,0.05,9.187,2.853,0.676,2.526,0.0,0.0,2.263,2.03,0.5749,0.00029,0.9,2.9,4.583464,4.125117,29.256187,10.08834
40_2,40_2_3_0_res,1,0.07,192.2,1.351814,0.0,0.2,0.0,0.2,0.0,75.67,0.0,76.07,22.12,0.028,4.0,6.014,0.676,2.526,0.0,0.0,2.263,2.03,0.5749,0.00029,0.9,2.59,16.256913,14.631222,21.704589,8.38015
40_2,40_2_4_0_res,2,0.404,192.2,2.703628,0.0,0.2,0.0,0.2,0.0,89.48,0.0,89.67,20.78,0.028,3.436,4.927,0.676,2.526,0.451,0.0,2.263,2.03,0.5749,0.00029,0.9,2.78,35.164642,31.648178,35.217481,12.668159
40_3,40_3_0_0_res,0,0.16,113.9,1.136306,0.15,0.0,0.0,0.15,37.45,0.0,0.0,44.39,22.85,0.022,5.321,5.307,1.126,2.656,0.0,0.646,2.15,1.335,0.497,0.00032,0.89,2.77,49.684089,44.21884,21.240703,7.668124
40_3,40_3_0_1_res,0,0.16,113.9,1.136306,0.15,0.15,0.0,0.0,38.62,42.99,0.0,0.0,20.44,0.02,9.877,4.668,1.126,2.656,0.0,0.646,2.15,1.335,0.497,0.00032,0.89,3.27,23.532215,20.943672,16.820783,5.14397
40_3,40_3_1_0_res,1,0.16,113.9,1.136306,0.15,0.0,0.0,0.15,44.12,0.0,0.0,51.08,21.12,0.034,4.973,6.932,1.126,2.656,0.0,0.0,2.15,1.335,0.497,0.00032,0.89,2.63,22.112599,19.680213,30.259231,11.505411
40_3,40_3_1_1_res,1,0.16,113.9,1.136306,0.15,0.15,0.0,0.0,45.28,49.9,0.0,0.0,21.49,0.025,5.624,6.808,1.126,2.656,0.0,0.0,2.15,1.335,0.497,0.00032,0.89,2.83,30.802001,27.413781,35.933682,12.697414
40_3,40_3_2_0_res,1,0.16,113.9,1.136306,0.15,0.0,0.0,0.15,53.15,0.0,0.0,60.14,21.64,0.037,5.064,3.286,1.126,2.656,0.0,0.0,2.15,1.335,0.497,0.00032,0.89,2.75,36.21921,32.235097,19.457887,7.075595
40_3,40_3_2_1_res,1,0.16,113.9,1.136306,0.15,0.15,0.0,0.0,53.87,59.08,0.0,0.0,20.07,0.052,8.862,2.158,1.126,2.656,0.0,0.0,2.15,1.335,0.497,0.00032,0.89,2.55,19.857802,17.673444,17.19599,6.743525
40_3,40_3_3_0_res,1,0.16,227.8,1.136306,0.15,0.15,0.0,0.15,64.61,70.85,0.0,71.7,20.99,0.065,10.41,3.976,1.126,2.656,0.0,0.0,2.15,1.335,0.497,0.00032,0.89,2.54,21.0337,18.719993,41.999003,16.535041
40_3,40_3_4_0_res,2,0.493,227.8,2.272612,0.15,0.15,0.0,0.15,81.33,85.51,0.0,85.92,20.14,0.036,2.828,3.212,1.126,2.656,0.371,0.0,2.15,1.335,0.497,0.00032,0.89,2.54,54.972022,48.925099,36.611365,14.413923
40_4,40_4_0_0_res,0,0.138,130.2,1.012803,0.0,0.21,0.21,0.0,0.0,44.64,37.98,0.0,20.8,0.029,10.342,5.096,1.081,2.711,0.0,1.106,2.71,2.001,0.642,0.00046,0.8,3.36,29.877034,23.901627,16.000898,4.762172
40_4,40_4_0_1_res,0,0.138,130.2,1.012803,0.0,0.0,0.21,0.21,0.0,0.0,39.24,49.5,20.64,0.055,4.801,4.672,1.081,2.711,0.0,1.106,2.71,2.001,0.642,0.00046,0.8,2.85,30.16271,24.130168,32.165688,11.286206
40_4,40_4_1_0_res,1,0.138,130.2,1.012803,0.0,0.21,0.21,0.0,0.0,51.88,45.29,0.0,20.6,0.057,7.382,4.596,1.081,2.711,0.0,0.0,2.71,2.001,0.642,0.00046,0.8,2.4,21.755147,17.404118,38.246944,15.936227
40_4,40_4_1_1_res,1,0.138,130.2,1.012803,0.0,0.0,0.21,0.21,0.0,0.0,46.45,56.85,20.35,0.055,5.843,4.926,1.081,2.711,0.0,0.0,2.71,2.001,0.642,0.00046,0.8,3.25,21.992551,17.594041,24.753534,7.616472
40_4,40_4_2_0_res,1,0.138,130.2,1.012803,0.0,0.21,0.21,0.0,0.0,61.44,55.08,0.0,22.76,0.06,3.737,5.805,1.081,2.711,0.0,0.0,2.71,2.001,0.642,0.00046,0.8,3.34,42.075735,33.660588,33.46522,10.019527
40_4,40_4_2_1_res,1,0.138,130.2,1.012803,0.0,0.0,0.21,0.21,0.0,0.0,56.16,65.96,21.69,0.016,3.734,5.229,1.081,2.711,0.0,0.0,2.71,2.001,0.642,0.00046,0.8,2.75,40.228417,32.182734,48.325572,17.572935
40_4,40_4_3_0_res,1,0.138,260.4,1.012803,0.0,0.21,0.21,0.21,0.0,73.96,68.68,77.26,22.69,0.053,9.405,2.411,1.081,2.711,0.0,0.0,2.71,2.001,0.642,0.00046,0.8,2.89,40.503483,32.402786,40.349396,13.961729
40_4,40_4_4_0_res,2,0.472,260.4,2.025607,0.0,0.21,0.21,0.21,0.0,89.39,86.13,90.76,22.31,0.052,4.743,3.918,1.081,2.711,0.474,0.0,2.71,2.001,0.642,0.00046,0.8,2.86,80.877242,64.701794,58.593831,20.487354
40_5,40_5_0_0_res,0,0.074,93.5,1.33281,0.0,0.0,0.0,0.17,0.0,0.0,0.0,32.28,21.42,0.065,6.975,4.305,0.461,2.701,0.0,1.341,1.924,1.997,0.6574,0.00041,0.88,2.78,11.732523,10.32462,5.847319,2.103352
40_5,40_5_1_0_res,1,0.074,93.5,1.33281,0.0,0.0,0.0,0.17,0.0,0.0,0.0,38.33,20.56,0.045,9.533,2.074,0.461,2.701,0.0,0.0,1.924,1.997,0.6574,0.00041,0.88,3.11,10.647446,9.369752,31.556683,10.146843
40_5,40_5_1_1_res,1,0.074,93.5,1.33281,0.0,0.17,0.0,0.0,0.0,35.9,0.0,0.0,21.46,0.03,3.125,6.009,0.461,2.701,0.0,0.0,1.924,1.997,0.6574,0.00041,0.88,2.82,8.600586,7.568516,24.654078,8.742581
40_5,40_5_2_0_res,1,0.074,93.5,1.33281,0.0,0.0,0.0,0.17,0.0,0.0,0.0,46.92,20.63,0.059,5.076,5.965,0.461,2.701,0.0,0.0,1.924,1.997,0.6574,0.00041,0.88,3.44,12.57386,11.064997,21.074046,6.126176
40_5,40_5_2_1_res,1,0.074,93.5,1.33281,0.0,0.17,0.0,0.0,0.0,44.49,0.0,0.0,21.73,0.042,2.793,6.321,0.461,2.701,0.0,0.0,1.924,1.997,0.6574,0.00041,0.88,3.39,4.893615,4.306381,29.519331,8.707767
40_5,40_5_3_0_res,1,0.074,187.0,1.33281,0.0,0.17,0.0,0.17,0.0,58.53,0.0,60.6,20.08,0.052,2.944,3.257,0.461,2.701,0.0,0.0,1.924,1.997,0.6574,0.00041,0.88,3.16,13.418703,11.808458,34.223318,10.830164
