Unit_ID,building_id,function,area,verticalPos,formFactor,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,EPD,LPD,NumberOfPeople,Tcooling,T_heating,Infiltration,COP_boiler,SHGC,COP_cooling,heating_Ideal loads (kWh/m2),cooling_Ideal loads (kWh/m2),Q_heating,CoolEnUse (kWh/m2)
52_15_0_1_res,52_15,residential,153.59,0,0.173,0.688133,0.25,0.25,0.25,0,63.64,62.04,57.62,0,0.541,2.062,0,0.368,2.038,1.633,6.208116285,9.641786052,0.056502574,27.07705729,21.94331413,0.000473622,0.875461286,0.512586975,2.515530827,63.44337071,14.52621714,72.46850517,5.774613052
52_15_1_0_res,52_15,residential,153.59,1,0.173,0.688133,0.25,0,0.25,0.25,71.32,0,60.98,68.93,0.541,2.062,0,0,2.038,1.633,7.376647081,5.516107872,0.044067566,25.89014196,22.39932939,0.000473622,0.875461286,0.512586975,2.997430977,74.23851805,17.09602576,84.7993158,5.703559443
52_15_1_1_res,52_15,residential,153.59,1,0.173,0.688133,0.25,0.25,0.25,0,72.74,70.88,66.06,0,0.541,2.062,0,0,2.038,1.633,7.628109749,8.241019044,0.019937782,27.91931661,20.4558681,0.000473622,0.875461286,0.512586975,2.789120624,55.28771527,15.38657985,63.15266725,5.516641955
52_15_2_0_res,52_15,residential,153.59,2,0.507,0.688133,0.25,0,0.25,0.25,82.03,0,73.26,80.25,0.541,2.062,0.386,0,2.038,1.633,3.232840785,6.914849943,0.030685824,25.97323494,21.88119145,0.000473622,0.875461286,0.512586975,3.159570541,151.7781454,20.36617859,173.3693401,6.445869247
52_15_2_1_res,52_15,residential,153.59,2,0.507,0.688133,0.25,0.25,0.25,0,82.96,81.51,77.13,0,0.541,2.062,0.386,0,2.038,1.633,3.245975072,2.778254614,0.01081249,27.68356906,20.848046,0.000473622,0.875461286,0.512586975,2.780017643,154.5411988,19.73333305,176.5254516,7.098276193
52_16_0_0_res,52_16,residential,93.85,0,0.132,1.370309,0,0.37,0.37,0,0,65.64,51.45,0,0.693,3.048,0,0.822,2.795,1.346,6.941945519,3.230560614,0.026081951,26.27902559,21.88016425,0.00042673,0.942448325,0.736091304,3.032280795,87.40158766,23.02027235,92.7388647,7.591735036
52_16_0_1_res,52_16,residential,93.85,0,0.132,1.370309,0.37,0.37,0,0,47.5,64.71,0,0,0.693,3.048,0,0.822,2.795,1.346,2.011191383,4.886573464,0.016579597,26.01693088,22.78959836,0.00042673,0.942448325,0.736091304,3.12458039,121.3372703,21.06521074,128.7468683,6.741772691
52_16_0_2_res,52_16,residential,93.85,0,0.132,1.370309,0,0,0.37,0.37,0,0,50.76,62.42,0.693,3.048,0,0.822,2.795,1.346,6.438879507,9.782023597,0.064131095,26.97102289,20.55012593,0.00042673,0.942448325,0.736091304,2.454036199,54.88128671,13.01301108,58.2326747,5.302697282
52_16_0_3_res,52_16,residential,93.85,0,0.132,1.370309,0.37,0,0,0.37,47.44,0,0,64.04,0.693,3.048,0,0.822,2.795,1.346,6.740851948,7.784520629,0.023310533,26.77213008,20.14944783,0.00042673,0.942448325,0.736091304,2.565462733,61.51778893,9.582995624,65.27444245,3.735386798
52_16_1_0_res,52_16,residential,93.85,1,0.132,1.370309,0,0,0.37,0.37,0,0,60.83,73.13,0.693,3.048,0,0,2.795,1.346,5.922464767,6.645430107,0.053616788,27.88961621,21.37259214,0.00042673,0.942448325,0.736091304,2.668143802,72.57161144,14.10169134,77.00327917,5.28520664
52_16_1_1_res,52_16,residential,93.85,1,0.132,1.370309,0.37,0,0,0.37,56.68,0,0,74,0.693,3.048,0,0,2.795,1.346,6.677761911,6.462761491,0.036583788,25.79337888,22.70179299,0.00042673,0.942448325,0.736091304,2.722292311,97.55343692,20.53723305,103.5106481,7.544095455
52_16_1_2_res,52_16,residential,187.7,1,0.132,1.370309,0.37,0.37,0.37,0,56.82,76.24,61.27,0,0.693,3.048,0,0,2.795,1.346,5.201545409,4.712776499,0.045140635,27.30126739,21.40283118,0.00042673,0.942448325,0.736091304,2.546117752,74.80639652,25.49328413,79.37453393,10.01261003
52_16_2_0_res,52_16,residential,93.85,2,0.465,1.370309,0,0,0.37,0.37,0,0,77.27,86.68,0.693,3.048,0.468,0,2.795,1.346,3.538504729,4.016888698,0.02387067,26.01797648,21.5253756,0.00042673,0.942448325,0.736091304,2.99554083,143.2389519,33.96440413,151.9860009,11.33832121
52_16_2_1_res,52_16,residential,93.85,2,0.465,1.370309,0.37,0,0,0.37,72.79,0,0,86.94,0.693,3.048,0.468,0,2.795,1.346,6.215730693,8.636372014,0.066530283,26.3532444,20.37184637,0.00042673,0.942448325,0.736091304,2.747321107,115.1708506,28.01373277,122.2038891,10.19674501
52_16_2_2_res,52_16,residential,187.7,2,0.465,0.685154,0.37,0.37,0.37,0,72.6,88.68,77.44,0,0.693,3.048,0.468,0,2.795,1.346,3.952598797,2.730724289,0.047944268,26.37965291,21.29382956,0.00042673,0.942448325,0.736091304,3.336429781,147.964218,40.73633941,156.9998207,12.20955994
52_17_0_0_res,52_17,residential,153.99,0,0.196,0.687835,0.15,0.15,0.15,0,71.58,69.47,73.41,0,0.37,1.463,0,2.458,2.324,2.126,2.984282901,8.320711244,0.039454882,26.80896515,22.28713742,0.000400536,0.867764897,0.65915938,3.136461802,72.86863613,3.348946725,83.9727862,1.067746696
52_17_0_1_res,52_17,residential,153.99,0,0.196,0.687835,0.15,0,0.15,0.15,73.14,0,71.68,69.75,0.37,1.463,0,2.458,2.324,2.126,5.347026166,10.33916112,0.059084853,26.78591627,21.36062155,0.000400536,0.867764897,0.65915938,3.28348314,43.70085524,4.056826546,50.36024782,1.235525316
52_17_1_0_res,52_17,residential,153.99,1,0.196,0.687835,0.15,0.15,0.15,0,78.84,76.94,80.27,0,0.37,1.463,0,0,2.324,2.126,3.621727075,5.138304923,0.021397376,26.12555642,20.80317181,0.000400536,0.867764897,0.65915938,3.471563297,50.83967434,16.032061,58.58692204,4.61810995
52_17_1_1_res,52_17,residential,153.99,1,0.196,0.687835,0.15,0,0.15,0.15,80,0,79,77.13,0.37,1.463,0,0,2.324,2.126,2.207709493,10.34769363,0.050529313,27.95836106,20.82015229,0.000400536,0.867764897,0.65915938,2.41306971,41.17587331,7.546937794,47.45049434,3.127525808
52_17_2_0_res,52_17,residential,153.99,2,0.53,0.687835,0.15,0.15,0.15,0,86.79,85.44,87.67,0,0.37,1.463,0.34,0,2.324,2.126,3.160600845,8.542082984,0.034612908,26.20002294,22.28035573,0.000400536,0.867764897,0.65915938,3.254508453,118.5354702,25.07351246,136.5986002,7.704239462
52_17_2_1_res,52_17,residential,153.99,2,0.53,0.687835,0.15,0,0.15,0.15,87.51,0,86.88,85.53,0.37,1.463,0.34,0,2.324,2.126,7.451793078,9.005872561,0.042527717,27.48156801,22.18850479,0.000400536,0.867764897,0.65915938,3.105500477,99.98498812,19.08044932,115.2212869,6.144081915
